IsomericSMILES,log_odt
CCCCCCCCC(C)=O,9.284100865243577
CCCCCCCCC/C=C/C=O,10.397480484360129
CCCCCCCCC/C=C\C=O,9.588705486544868
CCCCCCCCC=O,10.203330671598234
CCCCCCCCCC,7.10008372700242
CCCCCCCCCC(=O)CC=O,11.602752812353195
CCCCCCCCCC(=O)OCC,11.18778529520906
CCCCCCCCCC(=O)SC,8.95664610696439
CCCCCCCCCC(C)(C)S,7.528074277590464
CCCCCCCCCC(C)=O,8.362608125797964
CCCCCCCCCC=O,10.778899485043693
CCCCCCCCCCC,7.211723865219455
CCCCCCCCCCC(=O)OCC,11.243075832214332
CCCCCCCCCCC=O,9.687136402800057
CCCCCCCCCCCC,6.911274777222941
CCCCCCCCCCCC=O,9.747065590402789
CCCCCCCCCCCCC,6.642433898551547
CCCCCCCCCCCCCC,7.598558529377837
CCCCCCCCCCCCCCCC,8.655998484989428
CCCCCCCCCCCCCCCCCC,10.104661203918623
CCCCCCCCCCCCO,8.191122514442805
CCCCCCCCCCCCS,14.351983018534781
CCCCCCCCCCCO,6.573557691572085
CCCCCCCCCCCl,7.440680606225541
CCCCCCCCCCO,8.5559870840749
CCCCCCCCCCOC(C)=O,7.255438497170243
CCCCCCCCCO,9.903867401712443
CCCCCCCCC[C@H]1O[C@@H]1C=O,10.109815133699
CCCCCCCCO,9.481128511170757
CCCCCCCCOC(C)=O,8.447458711748142
CCCCCCCCS,12.165241357595125
CCCCCCCC[C@H]1O[C@@H]1C=O,10.48014601185368
CCCCCCCCc1ccccc1,8.128883703283652
CCCCCCCCl,6.463134310573961
CCCCCCCO,8.044524735113999
CCCCCCCOC(C)=O,7.399978469321196
CCCCCCC[C@@H]1O[C@H]1C=O,10.662890498331995
CCCCCCC[C@H]1O[C@@H]1/C=C/C=O,13.514746924634382
CCCCCCCc1ccccc1,7.644199711058487
CCCCCCN,9.051982950430101
CCCCCCO,8.140121427562494
CCCCCCOC(=O)CCC,7.537234607330737
CCCCCCOC(C)=O,8.478143504840732
CCCCCCOCCO,7.767096471322528
CCCCCCS,12.215450289187297
CCCCCC[C@@H](C)O,10.20494240760133
CCCCCC[C@H](C)O,10.18098063144274
CCCCCC[C@H]1O[C@@H]1C=O,10.64968248898917
CCCCCCc1ccc(C=O)cc1,8.78804514307908
CCCCCCc1ccc2c(c1)OCC(=O)CO2,13.116261596472663
CCCCCCc1ccccc1,8.667430649933543
CCCCCCc1ccccn1,11.212890432593678
CCCCCO,7.831278964328504
CCCCCOC(=O)CC,9.229588497135236
CCCCCOC(=O)CCC,6.8864056621319225
CCCCCOC(C)=O,8.136844014042087
CCCCCS,11.367427736731834
CCCCC[C@@H]1O[C@H]1/C=C/C=O,14.026948929625537
CCCCC[C@H]1O[C@@H]1C=O,10.737920140159412
CCCCCc1ccc2c(c1)OCC(=O)CO2,13.255819668276555
CCCCCc1ccccc1,7.3928405221690365
CCCCCc1ccccn1,11.872846514494805
CCCCCc1ccco1,9.285480784416434
CCCCCc1ncc(C)nc1C,9.870888947671009
CCCCCl,6.44795163230092
CCCCI,7.04441048533352
CCCCN,8.320258309204846
CCCCN(CCCC)CCCC,9.07355604136664
CCCCNCCCC,8.236560734529036
CCCCO,7.739084373321631
CCCCOC(=O)C(C)C,8.21044140115848
CCCCOC(=O)C(C)O,15.70250778502467
CCCCOC(=O)CC,8.835814018378105
CCCCOC(=O)CC(C)C,9.307224416084297
CCCCOC(=O)CCC,9.71184939150731
CCCCOC(=O)c1ccccc1C(=O)OCCCC,9.029614757168872
CCCCOC(C)=O,8.286905352972374
CCCCOC=O,7.302516206787775
CCCCOCC(C)O,8.094510007971788
CCCCOCCCC,8.512654384044302
CCCCOCCO,8.373559281634865
CCCCOCCOC(C)=O,7.875692054363494
CCCCS,10.478041947507986
CCCCSC(C)=O,9.042142183064955
CCCCSCCCC,11.750586290680623
CCCCSP(=O)(SCCCC)SCCCC,9.781647684984131
CCCC[C@@H](C)CCC(=O)O,10.331206615338406
CCCC[C@@H]1OC(=O)C2=CCCC[C@@H]21,7.98738468649995
CCCC[C@H](C)CCC(=O)O,10.615203271703606
CCCC[C@H]1OC(=O)C[C@@H]1C,12.892720537675464
CCCC[C@H]1OC(=O)C[C@H]1C,14.193750533339445
CCCC[C@H]1O[C@@H]1C=O,10.268940681990866
CCCCc1ccc(C=O)cc1,9.446708528647024
CCCCc1ccccc1,9.455725847878876
CCCCc1ccccn1,10.875736307687333
CCCCc1cnc(C)cn1,8.980393736055444
CCCCc1cncc(C)n1,8.980393736055444
CCCCc1ncc(C)nc1C,8.960238161309185
CCCCc1nccnc1C,8.980393736055444
CCCN,9.012418683611765
CCCNCCC,9.102060484340704
CCCO,6.287145197159729
CCCOC(=O)C(C)C,10.073174934172709
CCCOC(=O)CC,8.617898572013798
CCCOC(=O)CC(C)C,11.64049348297164
CCCOC(=O)CCC,9.033883618213448
CCCOC(C)=O,6.164068048814145
CCCOC=O,7.40093744043139
CCCS,10.199134929350139
CCCSC(C)=O,8.926493115085652
CCCSCCC,9.561217705696006
CCCSSCCC,9.063050301106077
CCC[C@@H](O)CC(=O)OC,10.842686488189706
CCC[C@H](O)CC(=O)OC,7.523431672419526
CCC[C@H](S)CCO,12.282796844114337
CCC[C@H]1O[C@@H]1C=O,10.258112538204678
CCC[N+](=O)[O-],5.8709388154238304
CCCc1ccc(C=O)cc1,8.129470170548375
CCCc1ccc(O)cc1,10.09276529008162
CCCc1cccc(O)c1,12.14293189954735
CCCc1ccccc1,8.361328355272677
CCCc1ccccc1O,9.490705298753657
CCCc1ccccn1,10.042049014506812
CCCc1cnc(C)cn1,8.008716880374347
CCCc1cncc(C)n1,8.008716880374347
CCCc1ncc(C)nc1C,9.805772673820677
CCCc1nccnc1C,8.008716880374347
CCN,8.734953981634977
CCN(C)C,7.651708199794082
CCN(CC)CC,8.245893501393704
CCN(CC)CCO,9.36992796165971
CCN1CCOCC1,8.459302000316065
CCNCC,8.813963745550835
CCNc1ccccc1C,8.984880777112402
CCO,5.694925836757234
CCOC(=O)C(=O)OCCC(C)CCC=C(C)C,10.262691732713865
CCOC(=O)C(C)C,11.587935348636355
CCOC(=O)C(C)CC,10.482982799983473
CCOC(=O)C1CC=CCC1,8.831446600965386
CCOC(=O)C1CCCCC1,13.415599282955803
CCOC(=O)C1OC1(C)c1ccccc1,14.46927696576228
CCOC(=O)CC,8.337954748417298
CCOC(=O)CC(C)C,11.233003430931365
CCOC(=O)CCSC,10.02041232108114
CCOC(=O)CS,10.17671691604763
CCOC(=O)CSC,7.738676890641152
CCOC(=O)Cc1ccccc1,10.392574363179545
CCOC(=O)SCC,10.826722520168993
CCOC(=O)c1ccccc1,9.374490397883916
CCOC(=O)c1ccccc1C(=O)OCC,8.328308288515652
CCOC(=S)S,9.609999703842231
CCOC(C)=O,7.239802471247486
CCOC1CCC=CO1,9.107789772728122
CCOC=O,6.4361706600774955
CCOCC,7.892229383030427
CCOCCC(=O)OCC,10.1235130977654
CCOCCO,7.261492179102065
CCOCCOC(C)=O,8.643975489117684
CCOCCOCCO,7.8793479588110955
CCOCCOCCOC(C)=O,8.967281879492818
CCO[P@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,8.111679128904735
CCO[Si](OCC)(OCC)OCC,6.827390120022839
CCOc1cc(C=O)ccc1O,13.08233739882834
CCS,11.24489527500429
CCSC,9.398913758751528
CCSC(C)=O,8.871631304537553
CCSCC,10.301950688452305
CCSSC,9.771787586865361
CCSSCC,9.610156032234931
CCSSSCC,10.985870131051843
CC[C@@H](C)C=O,8.935174616002774
CC[C@@H](C)CCC=O,9.580499211645396
CC[C@@H](C)O,6.2487767065442394
CC[C@@H](C)[C@H](O)C(=O)OC,9.1235130977654
CC[C@H](C)C=O,9.935174616002774
CC[C@H](C)CC=O,9.523577397132254
CC[C@H](C)O,6.098365507438019
CC[C@H](C)[C@@H](O)C(=O)OC,10.1235130977654
CC[C@H](C)[C@H](O)C(=O)OC,10.164905782923626
CC[Si](C1CC1)(C1CC1)C(C)(C)O,10.975282969579649
CC\C=C/C=C\C=C/C=O,14.833127979575863
CC\C=C/C=C\C=C\C=O,12.134157975239845
CCc1ccc(C)cc1,9.467102545076981
CCc1ccc(C)nc1,10.043851076641225
CCc1ccc(C=O)cc1,10.01373796187307
CCc1ccc(CC)cc1,10.805604411080674
CCc1ccc(O)c(OC)c1,12.94383405049335
CCc1cccc(C)c1,9.135403729646548
CCc1cccc(CC)c1,8.536759098788094
CCc1cccc(O)c1,10.936438911402
CCc1ccccc1,7.954955405628626
CCc1ccccc1C,8.52358390102943
CCc1ccccc1CC,9.411820362179794
CCc1ccccn1,9.274141637894227
CCc1cnc(C)c(C)n1,8.833140734560795
CCc1cnc(C)cn1,9.530665627932589
CCc1cnc(CC)c(CC)n1,8.32341606372201
CCc1cnc(CC)cn1,10.08433040967015
CCc1cncc(CC)n1,10.08433040967015
CCc1cnccn1,8.63606242042738
CCc1nc(C)cnc1C,10.577868229457488
CCc1ncc(C)nc1C,13.126016040012097
CCc1ncc(C)nc1CC,13.07198470541396
CCc1nccnc1C,9.226888476996898
CCc1nccnc1CC,9.874913760285832
CN,8.754337891456665
CN(C)C,10.470645657886728
CN(C)C=O,8.717759634758737
CN(C)CCO,9.25109288120606
CN(C)N,6.418794820299761
CN(C)N=O,9.3785829443175
CN(C)c1ccccc1,10.004260453617412
CN1CCCC1=O,6.573163245624778
CN1CCC[C@H]1c1cccnc1,9.390603294521735
CN=C=O,7.057300869198918
CN=C=S,7.771690467316976
CNC,8.883180062368908
CNC(=O)C(C)SCCSP(=O)(OC)OC,10.043427273723703
CNC(=O)CSP(=S)(OC)OC,10.360333971029922
CNCCO,7.384341850220105
CNN,7.146132263536868
CO,5.636487896353366
COC,5.105261338900933
COC(=O)C(C)C,10.982363596416434
COC(=O)CC(C)C,10.023663918197794
COC(=O)c1ccccc1,10.847002011812124
COC(=O)c1ccccc1N,13.40129999801413
COC(=O)c1ccccc1O,9.233306046899152
COC(C)(C)C,8.524855699329438
COC(C)(C)CCCC(C)C=O,10.952903382963205
COC(C)=O,5.828302425969579
COC(Cc1ccccc1)OC,11.442532027590701
COC(OC)[C@H](C)c1ccccc1,8.857928036457082
COC1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,10.57039741423213
COC=O,4.67310079326965
COCC(C)O,6.386629097015488
COCC(C)OC(C)=O,9.096487732502256
COCCC(C)(C)S,14.93778926327279
COCCO,5.602602520420256
COCCOC(C)=O,7.868247574068175
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,8.036576952301585
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,10.323394022159832
COP(OC)OC,11.394717779777
COc1c(Br)c(Br)c(Br)c(Br)c1Br,11.555111730147805
COc1c(Br)cc(Br)cc1Br,11.391474487575872
COc1c(Br)cc(Cl)cc1Br,11.222394170380968
COc1c(Br)ccc(Cl)c1Br,11.222394170380968
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],12.775357976612662
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,11.24360381388688
COc1c(Cl)c(Cl)cc(Cl)c1Cl,10.798617092759804
COc1c(Cl)cc(Cl)cc1Cl,13.626289029295675
COc1c(Cl)ccc(Br)c1Cl,11.261986373237239
COc1c(Cl)ccc(Cl)c1Cl,11.121139050975769
COc1c(Cl)cccc1Cl,11.20845624633485
COc1cc(C=O)ccc1O,12.663755162423206
COc1cc(Cl)c(Cl)c(Cl)c1,9.808195160149038
COc1cc(Cl)c(Cl)c(Cl)c1Cl,12.564719047454844
COc1cc(Cl)c(Cl)cc1Cl,10.617688857533757
COc1cc(Cl)cc(Cl)c1,8.578376745118195
COc1cc(Cl)ccc1Cl,9.600663899244042
COc1ccc(-c2nn(CC(=O)N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)c(=N)s2)cc1OC,9.037091683257106
COc1ccc(C)cc1,11.78592391357001
COc1ccc(C=O)cc1,11.983502647843993
COc1ccc(Cl)c(Cl)c1,10.00179455705934
COc1ccc(Cl)c(Cl)c1Cl,9.842671264104926
COc1ccc(Cl)cc1,10.691675842063761
COc1ccc(Cl)cc1Cl,10.204337191928278
COc1ccc2ccccc2c1,10.898176483497677
COc1cccc(Cl)c1,9.616884613719073
COc1cccc(Cl)c1Cl,10.022737587632799
COc1ccccc1,8.071846722208665
COc1ccccc1Cl,9.997827649565373
COc1ccccc1O,11.491848251282306
COc1nc(C)cnc1C,9.392225730584874
COc1ncc(C)nc1C,17.140413757591073
COc1nccnc1C(C)C,13.753739843796538
COc1nccnc1CC(C)C,13.743572474205386
CS,10.992129736046762
CSC(C)=O,8.593223442404945
CSCCC=O,11.915699348887829
CSCCCO,7.793087510408833
CSCC[C@@H](N)C(=O)O,11.831389802433634
CSCC[C@H](N)C(=O)O,10.918539978152534
CSCSC,9.080109161688624
CSCSSCSC,9.270427268369817
CSCc1ccco1,11.204784487449597
CSSC,9.244924276183212
CSSCc1ccco1,12.2885788117864
CSSSC,10.2262423564738
CSSSSC,9.08564180266815
CSSc1cc(C)oc1C,11.485397614229203
CSSc1ccoc1C,11.952258278979565
CSc1cc(C)oc1C,9.943694904225126
CSc1ccoc1C,9.366437682637164
C[C@@H](CO)c1ccccc1,8.134157975239845
C[C@@H](S)c1ccccc1,13.441648012525647
C[C@@]12C=CC[C@H]1[C@@H]1CCC3=CC(=O)CC[C@]3(C)[C@H]1CC2,14.131002388743692
C[C@@]12C=CC[C@H]1[C@@H]1CCc3cc(O)ccc3[C@H]1CC2,10.50238102496358
C[C@H](C=O)c1ccccc1,9.826651318515927
C[C@H](S)c1ccccc1,13.441648012525647
C[C@H]1CC(C)(C)C2=C(C[C@@]3(C)O[C@H]3C2)C1(C)C,11.36992610873712
C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,12.260803344480584
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,14.496738393509151
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,13.874907671088705
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,10.71418420067032
C[CH]O,9.238827477447684
C[C](C)O,11.169439298978942
C[N+](=O)[O-],5.692192839784589
C[S],9.158844138588389
Cc1c(N=C=O)cccc1N=C=O,8.895847882359337
Cc1c[nH]c2ccccc12,11.859263056188489
Cc1cc(C)c(N)c(C)c1,10.017065460483803
Cc1cc(C)cc(C)c1,8.000705155749092
Cc1cc(C)cc(O)c1,12.484893917906028
Cc1cc(S)c(C)o1,13.262776434427284
Cc1cc(SSc2cc(C)oc2C)c(C)o1,12.453931140370143
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,10.334819364286409
Cc1ccc(C(C)C)cc1,7.902376025573528
Cc1ccc(C)c(C)c1,8.309034390154572
Cc1ccc(C)c(C)c1C,9.342493870803827
Cc1ccc(C)c(O)c1,11.387983904897972
Cc1ccc(C)cc1,8.185373017477474
Cc1ccc(C)o1,5.482854424505555
Cc1ccc(C=O)cc1,11.000546143679681
Cc1ccc(C=O)s1,10.54485563886133
Cc1ccc(CS)o1,13.329723224057897
Cc1ccc(Cl)cc1N,9.151066320394346
Cc1ccc(N)cc1,8.950835247519095
Cc1ccc(N=C=O)cc1N=C=O,8.895847882359337
Cc1ccc(O)c(=O)o1,11.219939377170547
Cc1ccc(O)c(C)c1,9.936438911402
Cc1ccc(O)cc1,11.653775123528
Cc1ccc(O)cc1C,10.609832654514328
Cc1ccc(S)s1,12.83598078276512
Cc1ccc2ccccc2c1,10.550842659165326
Cc1cccc(C)c1,8.301795084436383
Cc1cccc(C)c1O,11.78592391357001
Cc1cccc(C)n1,10.552895238847055
Cc1cccc(C=O)c1,8.301576139343663
Cc1cccc(N)c1,7.728986497902738
Cc1cccc(O)c1,11.334322599160267
Cc1cccc(O)c1C,11.387983904897972
Cc1cccc([N+](=O)[O-])c1,8.73921780281799
Cc1ccccc1,7.420384876960408
Cc1ccccc1C,7.7628239974703455
Cc1ccccc1C=O,10.097456156687738
Cc1ccccc1N,8.988623808408494
Cc1ccccc1O,10.895755463152984
Cc1ccccn1,9.619599937447349
Cc1ccncc1C,10.3310464892307
Cc1cnc(C(C)C)c(C)n1,8.127524190015095
Cc1cnc(C)c(C)n1,9.246347510012082
Cc1cnc(C)cn1,8.288742274417743
Cc1cncc(C)c1,10.3310464892307
Cc1cncc(C)n1,8.217268201309626
Cc1cnccn1,7.6949144745399956
Cc1coc2c1CCC(C)C2,12.026215650858905
Cc1coc2c1CC[C@@H](C)C2,11.574670657362933
Cc1nc(C)c(C)nc1C,8.29532163948752
Cc1nc(C)c(C)s1,10.548225579790165
Cc1nccnc1C,8.084639838304671
Cc1occc1S,13.35857819277366
Cc1occc1SSc1ccoc1C,13.534173239046225
Cc1sccc1S,13.308554409734063
Cl,7.982044979071491
ClC(Br)I,8.13984506278244
ClC(Cl)(Cl)Cl,5.739863245776466
ClC(Cl)=C(Cl)Cl,7.140492330218413
ClC(Cl)C(Cl)Cl,7.273376352088059
ClC(Cl)Cl,5.900833039605857
ClC(I)I,8.593918688373256
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,8.20535245878751
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,8.958492211552212
ClC=C(Cl)Cl,6.79633971250451
ClCC(Br)CBr,9.134965578192062
ClCC1CO1,7.417063109332722
ClCCCl,5.7167060856682355
ClCCl,5.184801106237643
ClCI,8.100331151541237
ClCc1ccccc1,9.252002040303697
ClCl,8.488955150316947
ClSCl,10.940490979504364
Clc1cc(Cl)cc(Cl)c1,7.466362889565306
Clc1ccc(Cl)c(Cl)c1,6.916331898241354
Clc1ccc(Cl)cc1,8.304006292003862
Clc1ccccc1,7.339347963363192
Clc1ccccc1Cl,7.544079861726418
F,8.824039009749546
FB(F)F,7.208018834908673
FC(Cl)(Cl)Cl,4.388923403924956
FC(F)(Cl)Cl,2.087716052094048
FC(F)(F)C(Cl)Br,6.3986216887989595
FC(F)(F)Cl,2.0874838356934657
FC(F)Cl,2.0868221561949674
FF,8.253131622114285
FOF,8.389930864686931
FS(F)(F)(F)(F)F,0.7843051873503785
II,7.400183933105669
N=c1sc(-c2cccs2)nn1CC(=O)N1c2ccccc2Sc2ccccc21,8.625888383862849
NC1CCCCC1,7.003857449370073
NCCCCCCN,10.560086048497414
NCCCCN,9.02145569368385
NCCN,7.273724493682834
NCCO,6.973014111837272
NN,6.821005168870057
N[C@@H](CS)C(=O)O,10.43015033534148
N[C@H](CS)C(=O)O,10.402121611741237
Nc1ccc(Cl)c(Cl)c1,9.142318019411121
Nc1ccc(Cl)cc1,8.52931237456531
Nc1cccc(Cl)c1,8.060439193975526
Nc1ccccc1,7.646373804940811
Nc1ccccc1Cl,8.266913082024928
O=C(Cl)Cl,7.694236550227346
O=C(O)CCl,9.806275622063652
O=C(O)CS,11.06125922783174
O=C(O)Cc1ccccc1,12.656896390956321
O=C(O)[C@@H]1CCCN1,7.569834355181308
O=C(O)[C@H]1CCCN1,7.680984807303974
O=C/C=C/c1ccccc1,12.212621583300983
O=C/C=C\c1ccccc1,9.282257511442378
O=C1/C=C/CCCCCCCCCCCCO1,9.157145330368477
O=C1C=CC(=O)O1,7.934506925959107
O=C1CCCC1,5.654599080045347
O=C1CCCC=CCCCCCCCCCC1,9.309187645861316
O=C1CCCCC1,7.801762558498241
O=C1CCCCCCC/C=C\CCCCCCO1,9.308664224077036
O=C1CCCCCCCCCCC(=O)OCCO1,9.387630469322165
O=C1CCCCCCCCCCCC(=O)OCCO1,9.612412959195414
O=C1CCCCCCCCCCCCCC1,9.13351568344538
O=C1CCCCCCCCCCCCCCO1,10.224188292339942
O=C1CCCCCCCCCCOCCCCO1,9.183585025046241
O=C1CCCCCCCCCOCCCCCO1,9.484615020710223
O=C1CCCCCCCCOCCCCCCO1,9.435766453172405
O=C1CCCCCN1,8.576571684065291
O=C1OC(=O)c2ccccc21,8.665454928833896
O=C=NCCCCCCN=C=O,9.531232621107309
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,7.796326242750889
O=C=Nc1ccc(Cl)cc1,10.186300728252327
O=C=Nc1cccc(Cl)c1,10.010209469196646
O=C=O,2.699524803573072
O=C=S,8.50667421546985
O=CC(Cl)(Cl)Cl,9.25113169957433
O=CC1=CCCCC1,8.097525485223358
O=CC1C=CCCC1,8.166946893981827
O=CC1CC2C=CC1C2,8.3440931959932
O=CC1CC=CCC1,9.865916898317845
O=CC1CCCCC1,10.74885446764594
O=CCCC1CCCC1,10.35286788656909
O=CCCC1CCCCC1,8.82460925106251
O=CCCCC1CCCC1,10.301730505782173
O=CCCCC1CCCCC1,8.887203623529311
O=CCCCC=O,10.82441656846694
O=CCCCCC1CC1,9.987112561268454
O=CCCCCC1CCC1,10.523579255398529
O=CCCCCCC1CC1,11.69967051445421
O=CCCCCCCC1CC1,10.909480018240464
O=CCCCCCCCc1ccccc1,8.031542399789481
O=CCCCCCc1ccccc1,10.100023266158505
O=CCCCCc1ccccc1,10.704986543890056
O=CCCCc1ccccc1,9.47189285137058
O=CCCS,11.176800028038896
O=CCCc1ccccc1,9.048500068132283
O=CCS,12.103347529231339
O=CCc1ccccc1,11.186728017403855
O=CO,6.569572112013817
O=Cc1ccc2c(c1)OCO2,12.69935490816115
O=Cc1ccc2ccccc2c1,8.914882940319421
O=Cc1cccc(Br)c1,8.267218676620118
O=Cc1cccc2ccccc12,7.637334040504963
O=Cc1ccccc1,8.240483775930024
O=Cc1ccco1,7.99142951878468
O=Nc1ccccc1,8.689217509864342
O=S(=O)(O)O,8.21342477880644
O=S=O,7.497074165169134
O=[N+]([O-])O,7.954325224320425
O=[N+]([O-])[N+](=O)[O-],8.602107194684555
O=[N+]([O-])c1ccc(O)cc1,7.781630514597874
O=[N+]([O-])c1cccc(Cl)c1,9.896404950832231
O=[N+]([O-])c1cccc(O)c1,7.666237095895804
O=[N+]([O-])c1ccccc1,8.914205599934698
O=[N+]([O-])c1ccccc1O,11.064177104567841
O=[O+][O-],9.520104445755242
O=c1ccc2ccccc2o1,12.782695895410331
OC/C=C/c1ccccc1,12.650560059460245
OC1CCCC1,4.153790344494515
OC1CCCCC1,8.194518677868029
OCCCCCCCCS,9.691799228165747
OCCCCCCCS,10.09187497058046
OCCCCCCS,9.849141283175765
OCCCS,10.575480977847388
OCCCc1ccccc1,9.734487700513053
OCCCl,7.826690157228338
OCCNCCO,8.472401939802406
OCCO,6.678924399153027
OCCS,8.512639932999116
OCCc1ccccc1,9.609832654514328
OCc1cc(Cl)cc(Cl)c1Cl,11.077285767269887
OCc1ccco1,6.486523456096418
Oc1c(Cl)cc(Cl)cc1Cl,12.091332756361876
Oc1ccc(Cl)cc1,11.638926712645901
Oc1ccc(Cl)cc1Cl,11.780831833321388
Oc1ccccc1,9.346738398104172
Oc1ccccc1Br,13.922798261117087
Oc1ccccc1Cl,11.939956708309882
Oc1ccccc1I,13.918025542847591
P,7.460582832794378
S,10.07333277234702
S=C=Nc1ccccc1,9.612433840629812
S=C=S,8.603490140627853
SCCN1CCSC1,13.475043258954495
SCc1ccco1,13.106003203613708
SCc1cccs1,13.336583133334305
Sc1ccccc1,11.895978674022807
Sc1cccs1,11.366273496850445
[2H]O[2H],10.097500329344365
[3H]O[3H],9.865914898577891
[C-]#[N+]C,9.642018493388138
[C-]#[N+]C(C)(C)C,7.6970622059756835
[C-]#[N+]c1ccccc1,6.971967065038907
[C-]#[O+],6.36365444144948
[CH2]C,9.065385489764695
[CH]1CC1,10.499613072871208
c1ccc(-c2ccccc2)cc1,10.03978557450512
c1ccc(C2CO2)cc1,8.602606135007644
c1ccc(CSCc2ccccc2)cc1,10.605644142917292
c1ccc(Cc2ccccc2)cc1,8.613142821552367
c1ccc(Nc2ccccc2)cc1,8.114526303178259
c1ccc(Oc2ccccc2)cc1,12.000538701849328
c1ccc(Sc2ccccc2)cc1,10.24368900231589
c1ccc2[nH]ccc2c1,10.922617964404793
c1ccc2c(c1)CCCC2,9.42228116115975
c1ccc2ccccc2c1,9.30676994214203
c1ccc2occc2c1,9.391137348256027
c1ccccc1,6.834923621546659
c1ccncc1,8.36670854721374
c1ccoc1,6.385829618669783
c1ccsc1,9.240410063409222
c1coc(CSSCc2ccco2)c1,14.877605517592148
c1cscn1,7.218280505865701
